Q9NXB0	MKS1
Q9NZK7	PLA2G2E
Q2TU64	T-complex protein 1 subunit gamma {ECO:0000256|RuleBase:RU004191}
J3KQ09	POLI
P63010	AP2B1
Q6ZNJ2	FLJ00339
Q9NZL3	ZNF224
Q9NZL4	HSPBP1
Q6SZW1	SARM1
Q9NZL6	RGL1
Q9NZL9	MAT2B
Q6ZNG9	KRBA2
Q9NZM1	MYOF
Q9NZM3	ITSN2
P63027	VAMP2
Q9NZM5	NOP53
Q9BWM7	SFXN3
Q9BWM5	ZNF416
Q6ZNG2	DBX2
Q9HA47-3	UCK1
Q2TU89	AAG1
E1CEI4	GCLC
B3KUP2	RANBP1
Q9UNA3	A4GNT
Q9UNA1	ARHGAP26
Q9UNA0	ADAMTS5
Q9UNA4	POLI
Q9NZN1	IL1RAPL1
Q9NZN3	EHD3
Q9NZN4	EHD2
Q9NZN5	ARHGEF12
Q9NZN8	CNOT2
Q9NZN9	AIPL1
Q9ULV8	CBLC
Q9NYD6	HOXC10
C9JZ81	XRCC5
Q6LCR0	ICA1
Q9BVA0	KATNB1
Q86YG3	Similar to glutamate receptor, metabotropic 2 {ECO:0000313|EMBL:AAH41447.1}
Q9BVA1	TUBB2B
Q9ULW3	ABT1
P63208	SKP1
Q9ULW2	FZD10
Q9UM82	SPATA2
Q9ULW0	TPX2
Q9ULW6	NAP1L2
Q9ULW5	RAB26
P52564	MAP2K6
P52565	ARHGDIA
J3KQE5	RAN
P52566	ARHGDIB
P63211	GNGT1
Q05CZ1	SYNJ1
K7ERT1	DFFA
H3BU86	STX16-NPEPL1
P63218	GNG5
Q9ULX3	NOB1
Q86YF9	DZIP1
C9JZ88	RPL7
P63215	GNG3
Q9NYF0	DACT1
Q9ULX6	AKAP8L
Q9NYF5	FAM13B
Q9ULX9	MAFF
Q13813	SPTAN1
Q9NYF8	BCLAF1
A0A024RCT1	TAPBP
A0A0B4J207	PRPS1L1
P63220	RPS21
Q9ULY5	CLEC4E
Q9NYG5	ANAPC11
Q13823	GNL2
Q13822	ENPP2
Q8WYB5	KAT6B
Q13829	TNFAIP1
B3KX11	T-complex protein 1 subunit gamma {ECO:0000256|RuleBase:RU004191}
Q86YD1	PTOV1
Q9ULZ2	STAP1
Q9ULZ1	APLN
M0R2B8	SNRPA
M0R2B7	POLD1
Q9ULZ3	PYCARD
Q13835	PKP1
A0A0G2JNH3	LOC102723532
Q5D1E8	ZC3H12A
A0A0B4J1U7	IGHV6-1
Q13838	DDX39B
A0A0B4J269	Uncharacterized protein {ECO:0000313|Ensembl:ENSP00000451560}
Q96SC8	DMRTA2
A6NCE7	MAP1LC3B2
Q86YK2	Similar to small nuclear ribonucleoprotein polypeptide B'' {ECO:0000313|EMBL:AAH08311.1}
C9J809	MSH2
Q05CW6	PSMD1
A8MV65	VGLL3
B3KWH7	cDNA FLJ43106 fis, clone CTONG2016869, highly similar to Tuberin {ECO:0000313|EMBL:BAG54139.1}
Q9UM47	NOTCH3
Q9ULS6	KCNS2
Q96SB4	SRPK1
Q9NYA1	SPHK1
Q96SB3	PPP1R9B
Q9NYA4	MTMR4
Q96SB8	SMC6
Q8WYH8	ING5
Q9ULT0	TTC7A
Q05D78	MRE11A
Q05CV5	SLCO1B1
K7ERX7	ATP5A1
Q9UM54	MYO6
Q05D74	SMC2
Q9NYB0	TERF2IP
Q9ULT6	ZNRF3
A0A0B4J1S1	CIITA
A0A0B4J1S0	OR1L1
Q5TA31	RNF187
A0A0B4J1S3	BIRC5
A0A0B4J1S5	DFFB
A0A0B4J244	TRAV3
Q9NYB9	ABI2
A0A0B4J1S8	PI4KB
Q3B820	FAM161A
Q9BVC6	TMEM109
Q9BVC5	C2orf49
Q86YI0	ADCY7 protein {ECO:0000313|EMBL:AAH39891.1}
Q9BVC4	MLST8
Q9BVC3	DSCC1
Q05CU6	RDX
C4PGM0	Sp1
Q9ULU4	ZMYND8
Q9UM63	PLAGL1
Q11201	ST3GAL1
Q13868	EXOSC2
Q11206	ST3GAL4
Q13867	BLMH
Q11203	ST3GAL3
H3BU13	PKM
A0A0B4J1R5	KIR3DL3
Q86YH2	ZNF280B
Q6LCT9	ICAp69
Q9ULV2	Fc-gamma receptor IIIb (CD16) {ECO:0000313|EMBL:BAA86888.1}
Q5TA45	INTS11
Q9ULV1	FZD4
Q05CT3	KIF3A
Q9ULV0	MYO5B
Q9ULV5	HSF4
Q9UM73	ALK
Q86YH6	PDSS2
Q9Y6W6	DUSP10
Q5FYB0	ARSJ
O43396	TXNL1
O43395	PRPF3
Q5FYB1	ARSI
H3BTM8	PSMD7
Q9Y6W8	ICOS
Q9Y6W3	CAPN7
Q9Y6W5	WASF2
A0A0B4J1Y9	IGHV3-72
P15529	CD46
Q9BV90	SNRNP25
Q3B7B9	EIF3C
P53804	TTC3
P53805	RCAN1
P53803	POLR2K
Q01892	SPIB
Q9BUX1	CHAC1
P15531	NME1
Q96S65	CSRNP1
Q96RU8	TRIB1
P16860	NPPB
Q96RU7	TRIB3
Q2VYF4	LETM2
Q96RU2	USP28
Q96RU3	FNBP1
B3KWD0	cDNA FLJ42779 fis, clone BRAWH3005300, highly similar to Exportin-1 {ECO:0000313|EMBL:BAG54092.1}
Q9Y6X2	PIAS3
Q9Y6X1	SERP1
M0R2I8	POLD1
Q9Y6X8	ZHX2
Q9BV87	CNPPD1
Q9BV86	NTMT1
Q9UM01	SLC7A7
Q9Y6X9	MORC2
Q9UM07	PADI4
Q9Y6X3	MAU2
A0A0B4J1X5	IGHV3-74
Q9Y6X6	MYO16
P14209	CD99
A0A0B4J1X8	IGHV3-43
Q9Y6X5	ENPP4
P14207	FOLR2
P53816	PLA2G16
P15538	CYP11B1
H3BTN5	PKM
Q9BV81	EMC6
P14210	HGF
Q96S55	WRNIP1
P16871	IL7R
Q96RT7	TUBGCP6
P16870	CPE
Q96RT1	ERBIN
Q96RT3	TSC1
Q96S53	TESK2
Q96S52	PIGS
Q9Y6Y1	CAMTA1
Q9Y6Y0	IVNS1ABP
B3KWE2	cDNA FLJ42854 fis, clone BRHIP2008607, highly similar to Breast cancer anti-estrogen resistance prot
Q96S59	RANBP9
Q9ULP0	NDRG4
P28845	HSD11B1
Q96RT8	TUBGCP5
Q9Y6Y9	LY96
A0A0B4J1W1	LILRB1
Q9UM13	ANAPC10
O43374	RASA4
Q9Y6Y8	SEC23IP
Q9BV73	CEP250
Q9UM11	FZR1
P15509	CSF2RA
Q9ULP9	TBC1D24
P15502	ELN
Q00532	CDKL1
Q96S44	TP53RK
Q96RS0	TGS1
Q01860	POU5F1
Q00536	CDK16
Q00535	CDK5
Q00534	CDK6
Q96S42	NODAL
K7ES00	H3F3B
Q00537	CDK17
Q9UM21	MGAT4A
Q9ULQ1	TPCN1
Q9ULQ0	STRIP2
A0A0B4J1V0	IGHV3-15
A0A0B4J1V2	IGHV2-26
O43383	GNAI1
Q9BUU2	METTL22
A0A0B4J1V1	IGHV3-21
Q9BV68	RNF126
Q86XZ2	PPP2R5E
A0A0B4J1V6	IGHV3-73
Q9Y6Z7	COLEC10
A6NCL1	GMNC
A0A0B4J1V8	PPAN-P2RY11
P15516	HTN3
Q5FYA8	ARSH
P15515	HTN1
P15514	AREG
Q9BV61	TRAP1
Q8WXX7	AUTS2
Q96RR4	CAMKK2
Q8WXX0	DNAH7
Q01851	POU4F1
Q96RR1	TWNK
P28827	PTPRM
Q00526	CDK3
Q96S37	SLC22A12
Q9ULR0	ISY1
C9JZ20	PHB
O43390	HNRNPR
O43353	RIPK2
Q4JIW0	NGL1
Q86YB8	ERO1B
Q8WYA6	CTNNBL1
Q9ULJ6	ZMIZ1
M0R2M1	NAPA
Q9ULJ3	ZBTB21
Q2TSD0	Glyceraldehyde-3-phosphate dehydrogenase {ECO:0000256|RuleBase:RU361160}
Q8WYA0	IFT81
Q9ULJ8	PPP1R9A
Q9NY84	VNN3
Q8WYA1	ARNTL2
Q01844	EWSR1
Q96RY7	IFT140
K7ES22	ASF1B
K7QUS8	KIR2DS1
Q4JIV9	NGL1
Q86YC3	NRROS
Q86YC2	PALB2
P27544	CERS1
P26232	CTNNA2
O43364	HOXA2
O43361	ZNF749
O43365	HOXA3
Q9ULK5	VANGL2
Q9ULK4	MED23
Q0VD83	APOBR
Q9Y6T7	DGKB
Q9NY93	DDX56
H3BTJ2	PKM
Q01831	XPC
Q9NXX6	NSMCE4A
P15586	GNS
Q9NY97	B3GNT2
Q96S94	CCNL2
C9JYK2	FRMD4B
P04899	GNAI2
Q9ULL4	PLXNB3
A6ND01	IZUMO1R
N0E6J1	CSNK2B-LY6G5B-1072
Q9Y6U3	SCIN
Q9ULL8	SHROOM4
Q9BUZ4	TRAF4
P14222	PRF1
K7ERS0	FARSA
Q9Y6V0	PCLO
Q01826	SATB1
P27540	ARNT
Q9Y6V7	DDX49
Q9ULM3	YEATS2
Q9ULM2	ZNF490
P15559	NQO1
Q9ULM6	CNOT6
O43347	MSI1
Q9BUY5	ZNF426
P16885	PLCG2
P27539	GDF1
Q01813	PFKP
Q01814	ATP2B2
K7ES36	COPS3
A0A0B4J1Z2	IGKV1D-43
A0A024RCA6	SLC25A22
Q9BW30	TPPP3
H3BUG4	CIAPIN1
Q86YW0	PLCZ1
O43432	EIF4G3
J3KQV8	SYNJ1
A4UCS7	SEC13-like 1 isoform {ECO:0000313|EMBL:ABO65080.1}
Q86YW9	MED12L
O43435	TBX1
A4UCS5	Peroxiredoxin 3 isoform a {ECO:0000313|EMBL:ABO65078.1}
Q86YW7	GPHB5
O43439	CBFA2T2
Q9NYU1	UGGT2
Q9NYU2	UGGT1
Q8WYU3	pp7052
A4UCT1	Glyceraldehyde 3-phosphate dehydrogenase {ECO:0000313|EMBL:ABO65084.1}
A4D1B5	GSAP
Q9BW27	NUP85
O94901	SUN1
Q6ZMK4	FLJ00323
O94907	DKK1
Q8WZ64	ARAP2
O94905	ERLIN2
O94906	PRPF6
Q86YV3	FLJ00308
Q86YV0	RASAL3
O43448	KCNAB3
O43447	PPIH
P04808	RLN1
Q5TAB7	RIPPLY2
Q86YV6	MYLK4
Q9NZ71	RTEL1
Q9NZ72	STMN3
Q9NYV4	CDK12
Q9NYV6	RRN3
Q9NYV7	TAS2R16
C9JZI1	RFC4
Q9NYV8	TAS2R14
Q9NYV9	TAS2R13
O94915	FRYL
Q96SN8	CDK5RAP2
O94913	PCF11
Q96SN7	ORAI2
Q8WZ55	BSND
Q8WZ56	Serine/threonine-protein phosphatase {ECO:0000256|RuleBase:RU004273}
O94916	NFAT5
Q9BW19	KIFC1
O94921	CDK14
Q9BVP2	GNL3
Q9BW11	MXD3
Q9NYW0	TAS2R10
Q9NYW1	TAS2R9
M0R221	SNRPA
Q9NYW2	TAS2R8
Q9NYW3	TAS2R7
Q9NYW4	TAS2R5
Q9NYW5	TAS2R4
Q9NYW6	TAS2R3
Q9NYW7	TAS2R1
Q9NYW8	RBAK
Q8WZ48	CPT1A
O94925	GLS
O94923	GLCE
O94929	ABLIM3
O94927	HAUS5
Q8WZ42	TTN
Q4KMQ2	ANO6
Q96SL8	FIZ1
O43423	ANP32C
O94933	SLITRK3
O43422	THAP12
Q86YT9	JAML
O43427	FIBP
O43426	SYNJ1
M0R213	NAPA
Q86YT6	MIB1
O43424	GRID2
Q9NYX4	CALY
Q9NZ94	NLGN3
A8MUA9	SUMO3
Q4KMP7	TBC1D10B
C9J8H1	ATP6V1E1
Q96SL4	GPX7
Q6ZMJ4	IL34
Q9BVN2	RUSC1
Q6ZMJ2	SCARA5
Q8WZ33	MAFIP
Q8WYR4	RSPH1
Q8WYR1	PIK3R5
Q6ZN11	ZNF793
Q9BW72	HIGD2A
Q6ZN17	LIN28B
Q6ZN16	MAP3K15
Q9BVV7	TIMM21
O94941	UBOX5
P04839	CYBB
B3KW85	BCAR1
P35236-3	PTPN7
A8MUD9	RPL7
Q00597	FANCC
Q9NZ20	PLA2G3
Q9UMD9	COL17A1
Q9NYQ6	CELSR1
Q9NYQ7	CELSR3
Q9NYQ8	FAT2
Q6ZN08	ZNF66
Q96T49	PPP1R16B
Q9BW62	KATNAL1
Q9BW61	DDA1
P04843	RPN1
P04844	RPN2
Q6ZN28	MACC1
Q6ZMQ8	AATK
O94955	RHOBTB3
O94952	FBXO21
O94953	KDM4B
B3KW95	cDNA FLJ42616 fis, clone BRACE3014317, highly similar to Homo sapiens vacuolar protein sorting 37A (
O43405	COCH
O43402	EMC8
Q9BW60	ELOVL1
M0R1S0	AP2S1
V9HW24	HEL-S-73
Q9NZ32	ACTR10
Q8WZ94	OR5P3
Q8WZ92	OR5P2
Q9NYR9	NKIRAS2
Q6ZN18	AEBP2
Q96SR6	ZNF382
Q96T37	RBM15
Q6DN03	HIST2H2BC
O94966	USP19
Q05DG7	VPS29
Q9UMF0	ICAM5
M0R268	SNRPA
P04818	TYMS
Q96T21	SECISBP2
Q8WZ84	OR8D1
Q9NYS0	NKIRAS1
Q96T23	RSF1
Q9NZ42	PSENEN
Q9NZ43	USE1
Q9NYS7	WSB2
Q00577	PURA
Q96SQ5	ZNF587
Q96SQ7	ATOH8
O94972	TRIM37
O94973	AP2A2
Q6ZN01	MAMSTR
Q9BVS5	TRMT61B
Q9BVS4	RIOK2
Q6ZN04	MEX3B
C9JZG1	EIF3B
M0R1T5	CHMP2A
Q05DF2	SF3A2
Q8WZ73	RFFL
Q9NZ52	GGA3
Q9NZ53	PODXL2
Q05DE9	FYB
Q9NYT6	ZNF226
V9HW42	HEL-S-105
H0YHZ5	GPN3
O94979	SEC31A
Q6VAB6	KSR2
O94983	CAMTA2
Q13873	BMPR2
O94988	FAM13A
O94985	CLSTN1
O94986	CEP152
Q86Z02	HIPK1
V9HW50	HEL-S-117
P63172	DYNLT1
A4D0Y1	WASL
P63167	DYNLL1
A0A0A0YLX2	U38
P63162	SNRPN
V9HW55	HEL-S-275
Q6ZMC9	SIGLEC15
Q4KMG0	CDON
P63165	SUMO1
Q9BVI0	PHF20
Q9NYM4	GPR83
O94989	ARHGEF15
Q9BVI4	NOC4L
Q13882	PTK6
Q9NYM9	BET1L
Q13886	KLF9
Q13885	TUBB2A
O94992	HEXIM1
Q13884	SNTB1
Q96SF7	TBX15
Q8WYL5	SSH1
Q13889	GTF2H3
Q0VDD7	C19orf57
Q13888	GTF2H2
Q13887	KLF5
O94991	SLITRK5
P63173	RPL38
Q86YN6	PPARGC1B
Q13895	BYSL
Q96SE7	ZNF347
Q8WYK2	JDP2
Q86YM7	HOMER1
Q9BVG3	TRIM62
Q9NZ01	TECR
Q9BVG8	KIFC3
Q8WYK0	ACOT12
Q5TA78	LCE4A
Q5TA79	LCE2A
Q9NZ08	ERAP1
Q9NZ09	UBAP1
Q5TA81	LCE2C
Q5TA82	LCE2D
Q8WYJ6	SEPT1
Q0VDF9	HSPA14
Q96SD1	DCLRE1C
B3KW74	PHGDHL1
Q86YL7	PDPN
Q3B7T1	EDRF1
Q9NYP3	DONSON
Q5TA89	HES5
Q9NYP7	ELOVL5
B0QYW7	ESR1
Q9NYP9	MIS18A
Q6ZMB0	B3GNT6
Q9NYH9	UTP6
Q86YS7	C2CD5
Q86YS6	RAB43
H0YI19	GPN3
P51148	RAB5C
Q86YS3	RAB11FIP4
P51149	RAB7A
Q5DT21	SPINK9
Q6ZMG9	CERS6
B3KVN2	FNTA
V9HVX7	HEL-S-4
Q9BVM2	DPCD
Q8WYQ5	DGCR8
Q8WYQ3	CHCHD10
C1IDX9	ATG12
P51151	RAB9A
Q8WZ19	KCTD13
P51153	RAB13
A4D0S4	LAMB4
J3KR23	IST1
Q86YR5	GPSM1
P51159	RAB27A
B3KW07	cDNA FLJ41851 fis, clone NT2RI3003925, highly similar to Endothelial PAS domain-containing protein 1
Q8WYP5	AHCTF1
Q8WYP6	Fc epsilon RI alpha-chain {ECO:0000313|EMBL:BAB84120.1}
Q9BVL2	NUP58
Q8WYP3	RIN2
P51160	PDE6C
Q6ZMH5	SLC39A5
Q9NYJ7	DLL3
Q96SI9	STRBP
Q9NYJ8	TAB2
P51168	SCNN1B
P51161	FABP6
P51164	ATP4B
V9HVZ7	HEL-176
B3KVQ4	Adenosine receptor A2 {ECO:0000256|RuleBase:RU201114}
Q86YQ0	HZGJ
V9HVZ2	HEL-36
P63146	UBE2B
Q9BVK8	TMEM147
B3KVP9	cDNA FLJ41048 fis, clone PROST2001213, highly similar to Lysophosphatidic acid receptor Edg-4 {ECO:0
Q86YQ7	PLD2
Q96SI1	KCTD15
Q9BVK2	ALG8
Q9NYK1	TLR7
P51170	SCNN1G
Q9BVK6	TMED9
Q9NYK5	MRPL39
P51178	PLCD1
P51172	SCNN1D
Q86Z14	KLB
Q86YP4	GATAD2A
K7ERA0	ATP6V0A1
B3KW33	OSBPL9
K7ERA6	ATP6V0A1
B3KVQ5	cDNA FLJ41064 fis, clone TRACH2001021, highly similar to P2Y PURINOCEPTOR 5 {ECO:0000313|EMBL:BAG538
Q9BVJ6	UTP14A
P63151	PPP2R2A
Q6RW13	AGTRAP
H0YI37	ATP5B
H0YHR7	NUBPL
Q8WYN3	CSRNP3
Q9NYL2	MAP3K20
A0A0S2Z414	MNAT1
Q8NE86	MCU
Q4W5L8	GABRA2
P48169	GABRA4
P48163	ME1
J3KRG0	POLI
P48167	GLRB
P48165	GJA8
Q8NDV3	SMC1B
Q8NE71	ABCF1
Q6IB93	COMMD3
Q8NDV7	TNRC6A
Q8IWJ2	GCC2
A0A0A0MS15	IGHV3-49
P62487	POLR2G
Q8NDU9	ORC5L
A0A0A0MS14	IGHV1-45
Q8IWI9	MGA
A0A0A0MRP1	SLC44A5
H3BT65	CIAPIN1
P61158	ACTR3
J3KRJ4	GPS1
Q8NE63	HIPK4
H3BT25	PKM
P62495	ETF1
P61163	ACTR1A
A0A0A0MS24	PPP1R12B
Q53HB3	Proteasome 26S ATPase subunit 1 variant {ECO:0000313|EMBL:BAD96388.1}
P61160	ACTR2
Q9TQE0	HLA-DRB1
P62491	RAB11A
P48147	PREP
P48145	NPBWR1
P48146	NPBWR2
A0A0S2Z400	MECP2
Q8NDT2	RBM15B
Q6IB71	PSMA3
Q6IB77	GLYAT
A0A0A0MRR5	UPRT
A1L306	TNR
B7U472	High molecular weight microtubule-associated protein tau {ECO:0000313|EMBL:ACJ54951.1}
P50453	SERPINB9
P51784	USP11
Q8IX01	SUGP2
Q8IX03	WWC1
P50458	LHX2
Q8IX04	UEVLD
D6RFY6	SNF8
Q8IX07	ZFPM1
P50454	SERPINH1
P51788	CLCN2
P51787	KCNQ1
P61106	RAB14
J3KRK3	NAE1
P51795	CLCN5
P51797	CLCN6
Q8IWN7	RP1L1
P51798	CLCN7
Q53HC2	Peroxiredoxin 3 isoform a variant {ECO:0000313|EMBL:BAD96379.1}
A0A0A0MRL7	CASP7
A0A0S2Z438	MRE11A
Q8NDY6	BHLHE23
Q53HF2	Heat shock 70kDa protein 8 isoform 2 variant {ECO:0000313|EMBL:BAD96348.1}
A0A0S2Z3S7	FCGR3A
Q8NDX5	PHC3
Q8NDX6	ZNF740
Q8IWL1	SFTPA2
Q8IWL2	SFTPA1
Q8IWL3	HSCB
Q8NDX9	LY6G5B
C9JTK4	AP2M1
Q7LDZ6	WUGSC:H_GS165O14.2
Q53HE0	Protein kinase C, alpha binding protein variant {ECO:0000313|EMBL:BAD96360.1}
Q07075	ENPEP
B4DUZ3	cDNA FLJ51105, highly similar to Arfaptin-2 {ECO:0000313|EMBL:BAG62505.1}
Q7LDP2	Interleukin-12 p35 subunit {ECO:0000313|EMBL:AAC05211.1}
Q53GW1	Vesicle transport-related protein isoform a variant {ECO:0000313|EMBL:BAD96540.1}
Q53H80	AKIRIN2
P50416	CPT1A
P13473	LAMP2
P49418	AMPH
P25445	FAS
Q07065	CKAP4
D6RFL0	CDK7
Q53H76	PLA1A
P49411	TUFM
B3KP78	Solute carrier organic anion transporter family member {ECO:0000256|RuleBase:RU362056}
Q53H75	Chromosome 14 open reading frame 133 variant {ECO:0000313|EMBL:BAD96426.1}
Q08397	LOXL1
Q8IWA0	WDR75
Q8IWA4	MFN1
Q8IWA5	SLC44A2
P49407	ARRB1
P49406	MRPL19
P02795	MT2A
P02794	FTH1
B3KP83	cDNA FLJ31382 fis, clone NHNPC2000187, highly similar to Docking protein 1 (Downstream of tyrosine k
Q08380	LGALS3BP
B3KP89	cDNA FLJ31446 fis, clone NT2NE2000909, highly similar to Guanine nucleotide-binding protein G(o) sub
P14778	IL1R1
P12111	COL6A3
Q66K89	E4F1
P14780	MMP9
Q6IAL5	SUCLG1
Q8NDL9	AGBL5
P00167	CYB5A
P25440	BRD2
D6RFN0	COPS4
Q08379	GOLGA2
P50443	SLC26A2
P14784	IL2RB
Q6IAM0	EIF3G
P00156	MT-CYB
P62424	RPL7A
P25490	YY1
H3BSG7	ATP6V0D1
Q5TGZ0	MINOS1
B3KP24	cDNA FLJ31012 fis, clone HLUNG2000217, highly similar to Guanine nucleotide-binding protein G(i), al
Q6TAR4	Rad51 {ECO:0000313|EMBL:AAR07948.1}
B0YIW6	ARCN1
Q8IWF2	FOXRED2
Q8NE35	CPEB3
Q8IWF6	DENND6A
P49459	UBE2A
P49458	SRP9
P24158	PRTN3
Q07020	RPL18
P49450	CENPA
Q07021	C1QBP
D6RG15	TWF2
P49454	CENPF
A0A0C5PS98	IL12B
Q8IWE0	CAMK2A
Q8IWE4	DCUN1D3
A0A0A0MS52	CAMK2G
Q8IWE5	PLEKHM2
P49448	GLUD2
B4DV79	EIF3B
P49441	INPP1
J3KRF5	CLTC
B3KP47	cDNA FLJ31151 fis, clone IMR322001541, highly similar to Probable ribosome biogenesis protein RLP24 
Q8NE22	SETD9
Q08345	DDR1
Q07011	TNFRSF9
J3KRE8	GPS1
B4DV84	cDNA FLJ56159, highly similar to 26S proteasome non-ATPase regulatory subunit 3 {ECO:0000313|EMBL:BA
A0A0S2Z3I4	RCC1
B4DUY4	cDNA FLJ61419, highly similar to RalA-binding protein 1 {ECO:0000313|EMBL:BAG62496.1}
A0A0A0MS70	MYD88
P50406	HTR6
Q09666	AHNAK
Q08334	IL10RB
Q07000	HLA-C
P13497	BMP1
P50402	EMD
P13498	CYBA
Q07001	CHRND
Q8NE02	AKAP8
Q8NE09	RGS22
P49427	CDC34
O15085	ARHGEF11
O15084	ANKRD28
Q6P5Z4	BCAR1
Q6P5Z2	PKN3
J3KS95	FAM96B
B4DUQ8	cDNA FLJ50872, highly similar to RING finger protein 41 {ECO:0000313|EMBL:BAG62420.1}
B4DUQ9	cDNA FLJ50873, highly similar to DNA replication licensing factor MCM3 {ECO:0000313|EMBL:BAG62421.1}
A0A1U9X8M9	TNF {ECO:0000313|EMBL:AQY77149.1}
Q8IWZ6	BBS7
Q8IWZ8	SUGP1
Q53HP3	Complement component 2 variant {ECO:0000313|EMBL:BAD96257.1}
O15090	ZNF536
O15091	KIAA0391
Q6JEL2	KLHL10
B4DUR8	CCT3
H0YGZ5	PRPF19
Q8NEG7	DENND6B
Q8NEG5	ZSWIM2
Q8IWZ3	ANKHD1
Q6N069	NAA16
Q8IWY4	SCUBE1
Q8NEF9	SRFBP1
Q8IWY9	CDAN1
B3KP06	cDNA FLJ30880 fis, clone FEBRA2004767, highly similar to Breast cancer anti-estrogen resistance prot
P02749	APOH
P02748	C9
P02747	C1QC
P02746	C1QB
D3DP16	FGG
P02745	C1QA
P02743	APCS
B4DV47	cDNA FLJ57893, highly similar to Parafibromin {ECO:0000313|EMBL:BAG62559.1}
Q93009	USP7
P02741	CRP
Q93008	USP9X
Q3YBM2	TMEM176B
Q8IWX7	UNC45B
B3KP10	cDNA FLJ30907 fis, clone FEBRA2006092, highly similar to Homo sapiens DIX domain containing 1 (DIXDC
Q8IWX8	CHERP
B3KP11	cDNA FLJ30909 fis, clone FEBRA2006165, highly similar to Neuroligin-4, X-linked {ECO:0000313|EMBL:BA
L8E6X1	NOS1
Q6N043	ZNF280D
B4DV51	RAN
Q8NEE6	FBXL13
Q8IX90	SKA3
P02730	SLC4A1
O15041	SEMA3E
P02771	AFP
C9J2V2	IKBKG
O15042	U2SURP
O15040	TECPR2
H3BTA2	PPP4C
Q53HU9	Complement component 1, r subcomponent variant {ECO:0000313|EMBL:BAD96201.1}
Q93070	ART4
Q53HU0	Chaperonin containing TCP1, subunit 8 (Theta) variant {ECO:0000313|EMBL:BAD96210.1}
Q93063	EXT2
Q93062	RBPMS
P02768	ALB
Q8NEL9	DDHD1
P02766	TTR
H0YH81	ATP5B
P02765	AHSG
P02760	AMBP
O15056	SYNJ2
P12109	COL6A1
O15054	KDM6B
O15055	PER2
P12107	COL11A1
Q93052	LPP
P12110	COL6A2
H0YGV8	PSMD3
Q93050	ATP6V0A1
P14770	GP9
O15047	SETD1A
P02753	RBP4
P02751	FN1
P02750	LRG1
A5PHJ9	PDHA1/LOC79064
P02792	FTL
O15062	ZBTB5
P02790	HPX
O15067	PFAS
O15068	MCF2L
O15066	KIF3B
Q07092	COL16A1
P14735	IDE
Q14C86	GAPVD1
Q5THR3	EFCAB6
P26717	KLRC2
Q93045	STMN2
Q8NEJ0	DUSP18
P26718	KLRK1
P26715	KLRC1
P02788	LTF
P02787	TF
Q3YBR2	TBRG1
P02786	TFRC
Q8NEJ9	NGDN
O15075	DCLK1
Q53HV7	SMUG1
O15072	ADAMTS3
O15078	CEP290
C9J2Y9	POLR2B
O15079	SNPH
Q53HV2	Chaperonin containing TCP1, subunit 7 (Eta) variant {ECO:0000313|EMBL:BAD96198.1}
B4DUP5	cDNA FLJ60165, highly similar to Translation initiation factor eIF-2B subunit delta {ECO:0000313|EMB
Q93034	CUL5
Q93033	CD101
Q6N084	DKFZp686L11144
P02778	CXCL10
Q93038	TNFRSF25
O15069	NACAD
P02776	PF4
P02775	PPBP
P02774	GC
Q8IWS0	PHF6
Q6DU44	HLA-E
J3KRP2	PSMC5
J3KS13	CLTC
C9JTT6	ARPC1B
Q53HH2	Mitochondrial ATP synthase, O subunit variant {ECO:0000313|EMBL:BAD96328.1}
Q95604	HLA-C
C9JTT7	RFC4
Q6ZTQ3	RASSF6
Q58WW2	DCAF6
Q8IX30	SCUBE3
Q8IWR1	TRIM59
O15013	ARHGEF10
C9JTV5	ARPC2
Q53HG9	Cyclin B2 variant {ECO:0000313|EMBL:BAD96331.1}
B4DUJ4	CSNK2B
Q53HG7	Cortactin isoform a variant {ECO:0000313|EMBL:BAD96333.1}
O15020	SPTBN2
C9J352	KPNA1
Q8IWQ3	BRSK2
O43933	PEX1
Q8IX26	SE2-5T2 protein {ECO:0000313|EMBL:AAN75699.1}
Q8IX27	SE2-5L16 protein {ECO:0000313|EMBL:AAN75698.1}
Q8IX28	SE2-5LT1 protein {ECO:0000313|EMBL:AAN75697.1}
Q53HJ4	DNA helicase {ECO:0000256|SAAS:SAAS00536514}
A0A0A0MSK4	GPSM1
O15014	ZNF609
E2GIM9	IRF3
O15015	ZNF646
Q53HJ6	Epsilon subunit of coatomer protein complex isoform a variant {ECO:0000313|EMBL:BAD96304.1}
O15031	PLXNB2
Q702N8	XIRP1
Q53HJ0	COP9 constitutive photomorphogenic homolog subunit 2 variant {ECO:0000313|EMBL:BAD96310.1}
Q8IX12	CCAR1
C9JTX5	ACTB
O15033	AREL1
Q8IX15	HOMEZ
J3KS23	CBFB
Q8IWP8	Transient receptor potential channel 7 beta splice variant {ECO:0000313|EMBL:AAO12124.1}
O15027	SEC16A
Q53HI1	UNC50
Q6ZTP6	cDNA FLJ44434 fis, clone UTERU2019491, moderately similar to Homo sapiens 41-kDa phosphoribosylpyrop
A0A0A0MSL3	UBE2V1
Q6ZU15	SEPT14
Q8IWW6	ARHGAP12
Q53HM1	Uridine-cytidine kinase {ECO:0000256|RuleBase:RU003825}
O43915	VEGFD
